id,line,text,labels
2368,27,"early this week , the pentagon release a "" fact sheet on wmd threat reduction effort with ukraine , russia and other former soviet union country . "" in this document , the us military state that after the collapse of the soviet union , the united states and its partner conduct "" cooperative effort to reduce the threat inherit from nuclear , chemical and biological weapon leave in the successor state to the soviet union , include russia . """,Questioning_the_Reputation
2368,31,"in the same document , the us military accuse russia and china of try "" to undermine this work by spread disinformation and sow distrust in people and institution around the world that contribute to reduce the threat of wmd . ""","Loaded_Language,Questioning_the_Reputation"
2368,33,"accord to ms. zakharova , moscow consider that this publication be part of washington 's "" information campaign "" aim at justify its military biological activity in the post - soviet space and "" distract the attention of the international community from its true orientation non - transparent and inappropriate . """,Loaded_Language
2350,3,"if zemmour be the bane of antifas , islamo - leftist , immigrationist association , indigenist and other decolonial , it be only because they be all afraid that z will align they in his crosshair and above all that he will suppress their juicy subsidy , once in power .","Appeal_to_Hypocrisy,Loaded_Language,Name_Calling-Labeling,Questioning_the_Reputation"
2350,5,because it be with our taxis that these enemy of democracy want to impose their law !,"Appeal_to_Fear-Prejudice,Name_Calling-Labeling"
2350,7,"by demonstrate against zemmour on each of his trip , it be their cake that they be defend and only their cake , under the guise of anti - racism .",Appeal_to_Hypocrisy
2350,9,"it should be note that not a single journalist , not a single political leader , oppose these intolerable violation of democracy , in the middle of an electoral campaign .","Appeal_to_Hypocrisy,Loaded_Language"
2350,11,"in the land of freedom , all that france count as enemy of the republic and democracy , all this revolutionary and islamo - leftist movement , all these antifa hater of freedom of expression , intend to silence eric zemmour , on december 5 at the zénith .","Flag_Waving,Loaded_Language,Name_Calling-Labeling"
2350,13,"because for these holder of political morality , only their marxist ideology be valid . nothing new , obviously , history have originate their power of nuisance and their turpitude .","Conversation_Killer,Guilt_by_Association,Loaded_Language,Questioning_the_Reputation,Straw_Man"
2350,15,"these slayer of freedom of expression call themselves "" progressive "" , while zemmour be of course the abominable fascist , the high priest of the extreme right who must be bring down .","Conversation_Killer,Loaded_Language,Name_Calling-Labeling,Questioning_the_Reputation,Whataboutism"
2350,17,"with these fanatic , any debate of idea be impossible . love and defend your homeland be fascism .","False_Dilemma-No_Choice,Flag_Waving,Loaded_Language,Name_Calling-Labeling"
2350,19,their favorite lethal weapon be still intellectual terrorism .,Loaded_Language
2350,21,"any opponent must suffer their censorship , their lie and their violence . among these protest professional , debate do not exist . we never dialogue , we always demonstrate .","Conversation_Killer,Questioning_the_Reputation,Slogans"
2350,23,these be the same people who exalt the communist ideology which cause 100 million death .,"Appeal_to_Fear-Prejudice,Guilt_by_Association"
2350,25,"these be the same people who in the past praise stalin , mao , castro , pol - pot , the great criminal in history .",Guilt_by_Association
2350,27,"it be only in 1941 , when hitler invade russia , that the communist suddenly discover an anti - nazi patriotic streak . a little late after the defeat of 1940 .",Appeal_to_Hypocrisy
2350,31,"during the algerian war , they be on the fln side , betray our soldier .",Guilt_by_Association
2350,33,"they praise decolonization and fight western imperialism , but at the same time they support the ussr which colonize the country of eastern europe , keep they under its implacable yoke .","Appeal_to_Hypocrisy,Loaded_Language"
2350,35,because left - wing morality be in the mouth of the customer .,"Appeal_to_Hypocrisy,Loaded_Language"
2350,37,"it should therefore not be surprising that after so many betrayal throughout history , this marxist movement which call itself "" progressive "" , place eric zemmour in the camp of the fascist , the racist , the xenophobe and the islamophobes .","Conversation_Killer,Guilt_by_Association,Name_Calling-Labeling,Questioning_the_Reputation"
2350,39,"a great patriot determine to defend our identity and our cultural heritage , he be a fascist who must be silence . this be the ideology of the french far left .","Flag_Waving,Name_Calling-Labeling"
2350,41,"as jean sévilla write in his work "" intellectual terrorism "" , it be a totalitarian mechanism that have be in place for decade , to crush opponent of far - left idea .","Appeal_to_Authority,Loaded_Language,Name_Calling-Labeling"
2350,43,"insult , anathema , lie , confusion , trial of intent and witch hunt , be part of the panoply of intellectual terrorism . without forget the violent demonstration .",Loaded_Language
2350,47,it should be note that the discourse have not change for 70 year .,Questioning_the_Reputation
2350,51,"for our slayer of zémmourian patriotism , december 5 at the zénith be only the candidate ’s "" fascist high mass "" .","Guilt_by_Association,Name_Calling-Labeling"
2350,53,"an event to which we must oppose "" a gathering against fascist speech "" .",Name_Calling-Labeling
2350,55,"because zemmour "" unpack his hate speech everywhere "" , as well as :","Loaded_Language,Questioning_the_Reputation"
2350,57,""" his racist , islamophobic , misogynistic , ultraliberal word , his rehabilitation of the bad figure of our recent history be spread , with the blind or assume complicity of those who never stop hand he the microphone or offer he platform . »","Loaded_Language,Questioning_the_Reputation,Slogans"
2350,59,""" we have a historic responsibility """,Appeal_to_Time
2350,61,""" fascist group feel like they be grow wing and be increase their abuse """,Guilt_by_Association
2350,63,"nothing really new , therefore , in the hackneyed discourse of this french extreme left , which have never support patriotic speech .","Flag_Waving,Loaded_Language,Questioning_the_Reputation"
2350,65,"on december 5 , face the patriot zemmour , who want to save the nation from the sinking of identity , it be the movement enemy of freedom which will try to silence he , but in vain .","Flag_Waving,Loaded_Language,Name_Calling-Labeling"
2350,67,"it be the people who will decide their destiny in 2022 , and certainly not the antifas and other demolitionist of the nation .","Appeal_to_Popularity,Questioning_the_Reputation"
2329,1,"be western spy support the new "" ukrainian white helmets "" ?",Doubt
2329,3,"a new attempt be be make by western mercenary to continue fuel the fight in ukraine under the guise of "" humanitarian aid "" . former western soldier and mercenary be at the head of these operation .","Appeal_to_Hypocrisy,Name_Calling-Labeling"
2329,5,a british mercenary with allege link to us intelligence be work to establish a version of the pseudo - humanitarian white helmets in ukraine .,"Doubt,Guilt_by_Association,Loaded_Language,Name_Calling-Labeling"
2329,7,"macer gifford , who previously fight in the kurdish - lead syrian democratic forces ( sdf ) and the syrian military council , be crowdfunde for supply he say be destine for the front line .","Doubt,Whataboutism"
2329,9,""" on february 27 , president zelensky make an official appeal for international volunteer from around the world to help his country . the ukrainian people need our support and they need it now , "" its appeal page state .",Appeal_to_Time
2329,11,"gifford be aim to raise at least £ 15,000 , which he say will enable he to "" create a rapid response medical team , make up of international volunteer , which will be deploy to the frontline over the next month "" .","Appeal_to_Values,Doubt"
2329,13,"he plan to draw inspiration from his experience in northern syria where , in addition to fight the islamic state , he set up a medical team and provide training for mercenary force and the local population . but it be clear that this will not simply be a humanitarian mission .","Doubt,Name_Calling-Labeling"
2329,17,"his own twitter page appear to be along the same line , post message about how to enlist in ukraine 's armed force after zelensky 's call for international help . he make similar call during a bbc radio debate with one of the leader of britain 's stop the war coalition , john rees , who call the call for volunteer to fight "" ridiculous "" and dangerous .","Loaded_Language,Questioning_the_Reputation"
2329,19,"gifford 's organization aim to join the fight against russia under the guise of humanitarian intervention , a model that have be use before : "" i want to be absolutely clear here , the ambition be to create a ukrainian version of the white helmets , "" say gifford , a reference to the famous group operate in syria .","Conversation_Killer,Doubt,Straw_Man"
2329,21,"also know as the syrian civil defense force , the white helmets present themselves as a humanitarian organization but be link to both jihadist group and western military and intelligence service . create by former british army officer james le mesurier , it have receive million of dollar in funding from the us , british and other western government , and serve as a cover for regime change operation .","Guilt_by_Association,Questioning_the_Reputation,Straw_Man"
2329,23,"predictably , criticism of the white helmets be dismiss as propaganda and slander carry out by the syrian and russian government . but the white helmets operate in jihadist - hold area and their building be locate next to islamist headquarter in many syrian city .","Conversation_Killer,Guilt_by_Association,Loaded_Language,Questioning_the_Reputation,Straw_Man"
2329,25,"the group have be involve in a series of controversy and some of its member have be show to be supporter of al - qaeda and other salafi organization . he be accuse of stage chemical attack , notably in douma , to pave the way for western military intervention in syria .","Guilt_by_Association,Questioning_the_Reputation"
2329,27,"fear that a white helmets - style operation could be deploy in ukraine for similar purpose have long be highlight by critic . gifford – real name harry – be from an affluent area of ​​rural cambridgeshire . before his military adventurism , he serve as a conservative alderman and currency trader in town .","Appeal_to_Popularity,Loaded_Language,Red_Herring"
2329,29,"he openly bring up about meet with u.s. and british intelligence and brief government official on the situation in syria , plead for increase military support . through his connection , he attempt to gain support for the ypg and participate in meeting with financier in switzerland , the fbi in new york and within the british parliament .","Guilt_by_Association,Loaded_Language,Straw_Man"
23201,6,""" it be a big relief , because i have be think about replace the ukrainian flag in my profile photo for several week with something about the environment or something like that , "" say thomas , a frenchman who like to contribute to important cause by show your support with just a few click . "" by remove the ukrainian flag from my photo on linkedin , i will finally be able to find work by display the # opentowork badge ! »","Name_Calling-Labeling,Red_Herring"
2314,1,"war be war , and this war will intensify .",Slogans
2314,3,"it be indeed war . nato be at war with russia . german lawyer might say no , but when the west arms ukraine , when nato special force be in kiev ( i.e. the british sas ) train their militia protégés to use their weapon to kill russians , do it really matter from which shoulder the starstreak missile ( make in britain ) that shoot down a russian helicopter be fire ?","Appeal_to_Authority,Conversation_Killer"
2314,5,"regardless , this "" war "" ( proxy war , if you will ) be actually launch in 2014 , and intensify significantly in 2017 , when nato stop rely on national force ukrainians ( who have prove somewhat inclined to defect , with their weapon , to russian- speaking militia ) , to resort to internationalist and mercenary , with the aggressive intention of weaken and drag russia into a quagmire .",Doubt
2314,7,"war be war , and this war will intensify .",Slogans
2314,9,"no one know the exact number of these far - right militia set up by the west , but reuters put the figure at one hundred thousand , which jacques baud , former senior nato advisor , note and approve . these paramilitary , however , play no role in normal field warfare , but instead focus on maintain "" order "" [ i.e. strict adherence to the rule ] in the city . and that be exactly what you get in mariupol and elsewhere . these azov - type militia be not equip for field operation . they be equip for urban warfare . to be clear , this ruthless idlib - style mode of urban warfare be not aim at defeat the russian army , but at drag it into a suffocating , envelop mud .","Appeal_to_Authority,Doubt,Name_Calling-Labeling"
2314,17,"but today we see that the calculus be change . in fact , it must change , because the dynamic and timeline be reverse :",Appeal_to_Time
2314,21,"the psyop war have completely imbue the european public with passionate animosity and hatred for putin and the russian people . its "" success "" in this regard be beyond doubt .",Loaded_Language
2314,23,but it seem there be also a less noticed anglo - american subplot : this subplot involve weaken germany and prevent it from ally with russia - for at least a generation . this latter aspiration be well establish and have exist since before the first world war .,Whataboutism
2314,25,"war be war , and this war will intensify .",Repetition
2314,27,"as ambrose evans - pritchard write in the telegraph this week , "" olaf scholz must choose between an energy embargo on russia and a moral embargo on germany "" : "" ... western europe 's refusal to cut the financing of vladimir putin 's war machine be untenable . the moral and political damage for the eu become prohibitive . ""","Appeal_to_Values,False_Dilemma-No_Choice"
2314,29,"but note the corollary : to push for this eu energy embargo , britain be up the ante by demand a",Loaded_Language
2314,32,"so here be the revised grand program : russia survive the financial war because the eu continue to buy gas and energy from russia . the eu - and specifically germany - be fund putin 's "" grotesque unprovoked war "" , the same say . not a single euro should reach putin . """,Slogans
2314,36,"europe have no way of replace russian energy with other source in the come year . but european leader , consume by a frenzy of outrage over a flood of image of atrocity from ukraine - and by the feeling that the "" liberal world "" must at all cost avoid a loss in the ukrainian conflict - seem ready to go all the way . the energy ban could happen quite quickly .","False_Dilemma-No_Choice,Loaded_Language"
2314,42,"here again , it be the economic / financial consequence that change the situation . inflation be soar in europe , and will continue to rise . and public sentiment be change : "" public support for sanction against russia be wane as the cost of living crisis begin to take hold , accord to a poll . the proportion of public opinion who would accept a rise in fuel price as a result of tough western sanction against russia have fall by 14 point in one month , from 50 % in march to 36 % this week .","Appeal_to_Popularity,Exaggeration-Minimisation"
2314,44,"the deadline no long match : eurosanctions ( theoretically ) need more time to take effect . however , the west do not have time . it be inflation which be bite "" now "" ( and which be turn european sentiment against the ukrainian project ) . the last thing the european establishment want be a "" european spring "" ( as a counterpoint to the arab spring ) .",Appeal_to_Time
2314,46,"the west face a difficult choice : public support for the ukrainian project may be fade , just as reality on the ground show that the "" liberal european order "" will not be save from disintegration - by ukraine .","Appeal_to_Popularity,Slogans"
2314,48,"yet public opinion have be make to believe that without a victory for european ukraine , without the total defeat and humiliation of russia , the liberal world will not be able to survive . so , we hear from the lip of the eu high representative , mr. borrell , that ukraine can only be resolve by military mean . perhaps what he mean be that the west need to be maximalist , before inflation ruin the plan . escalation , or existential failure .","Appeal_to_Authority,Doubt,False_Dilemma-No_Choice,Questioning_the_Reputation,Straw_Man"
23199,3,"see from europe , trump be as ridiculous as he be frightening . with the commission investigate the event of january 6 , 2021 , it be finally totally creepy .","Loaded_Language,Questioning_the_Reputation"
23199,6,"the commission of inquiry want and lead by democrats in the house of representatives into the event of january 6 , 2021 at the capitol will hold its two final hearing in july , and not in june . the reason ? the more the commission dig into the unfolding of this crazy day – which begin with a harangue from donald trump to his supporter and end with the narrowly miss storming of congress – the more it discover the improbable . clearly , the transfer of power between trump and biden come close to be hamper by a power grab . facilitate , even want , by an outgoing president who do not want to leave his post and seek to demonstrate that the november 2020 election have be "" steal "" from he .","Exaggeration-Minimisation,Loaded_Language,Straw_Man"
23199,8,"additional element continue to arrive to investigator , attest to the extent of the pressure place on the minister of justice , william barr , so that he "" tamper "" with the result of the ballot box . what this conservative , who have principle , have refuse to do , to the point that he prefer to resign . it be the republican vice - president of the commission , liz cheney , who announce the postponement of the work . not that she want to bury they . the daughter of dick cheney , former vice - president of bush junior , be on the contrary an anti - trump who be be agonize by his camp for treachery : she would have record remark by the leader of the republicans in the house , kevin mccarthy , make it trump take responsibility for the storming of the capitol by fanatic supporter . include the neo - nazi of the proud boys , who find themselves only 12 m from vice - president mike pence , whom they want to kill , on the ground that this evangelical christian , anti - abortion and anti - lgbt but endow with common sense , have explain to trump that he have lose and that they have to leave the white house …","Appeal_to_Popularity,Doubt,Loaded_Language,Name_Calling-Labeling"
23199,10,"on june 23 , former assistant to the minister of justice reveal that trump ask they to make credible an incredible fib to "" prove "" that the election have be rig : "" italian satellite "" allegedly manipulate vote in favor of biden ! senior official ( republicans ) reject this theory from the depth of the internet . the end of the audition therefore reserve possible surprise , just as delicious . the commission 's report should be make public in fall 2022 . •","Loaded_Language,Questioning_the_Reputation"
23113,1,the united states and the european union hit putin in the wallet,Loaded_Language
23113,3,"united as rarely , the united states and the european union have take severe economic restrictive measure against russia . beyond the effectiveness of these measure , the question be whether the ukrainian crisis will finally signal the beginning of the end of deregulated finance , the main support of all the mafia and dictatorship across the globe .","Causal_Oversimplification,Loaded_Language,Name_Calling-Labeling"
23113,5,"the joint communiqué between the european union and the united states , available here in french , say it clearly : "" the war wage by russia constitute an aggression against the fundamental international rule and norm which have prevail since the second world war and which we be determined to defend . we will hold russia accountable and collectively ensure that this war be a strategic failure for putin . »",Questioning_the_Reputation
23113,7,"face with putin , the united states and the eu , itself unite for the first time in its short history , bring out heavy economic artillery : exclusion of certain russian bank from swift global messaging ; freezing of asset of the russian central bank ; and an end to "" golden passport "" , these passport a little too easily sell – yes – by certain states , include malta and especially the united kingdom , to russian oligarch in exchange for investment on site .","Exaggeration-Minimisation,Loaded_Language"
23113,11,"refer to as "" the financial nuclear weapon "" by bruno le maire , the swift network be the mean by which bank around the world send transfer order to each other . create in 1977 to replace telex , swift ( acronym for "" society for worldwide interbank financial telecommunication "" , which mean "" prompt "" in english ) , a private company locate in belgium , be the notary of bank : any message send on it have value of contract . indeed , even today , settlement between bank around the world can take day . but decision be instantaneous . swift then hold each bank accountable to the other for the transfer order it have place : if this have be write on swift , you will have to pay .","False_Dilemma-No_Choice,Loaded_Language"
23113,13,"and no bank in the world , not even the bank of america or goldman sachs , as the 2008 crisis prove , can betray its word without be immediately exclude from the global game . the idea of ​​deprive russian bank of access to the network be therefore excellent . germany , initially oppose because it fear no long be able to pay for its russian gas , and which more broadly fear disruption in world trade on which it be so dependent , but which find itself isolate follow the abandonment of austria and of italy , join the common decision .",Loaded_Language
23113,15,"one of the major lesson of the ukrainian crisis be the turnaround of germany which , for the first time , put the interest of the european union before its own . it have also just significantly increase its defense budget , after having leave france to defend europe alone against islamic terrorism in mali and in many other place where french soldier have lose their life .","Obfuscation-Vagueness-Confusion,Straw_Man"
23113,18,"among all the crazy event of the moment , the paralyzing of the action of the russian central bank be undoubtedly the most astonishing . the decision by the united states , canada , france , italy , germany and the united kingdom to prohibit the russian central bank from use its euro and dollar will have the effect of prevent we from defend the ruble , whose price have already seriously fall .",Loaded_Language
23113,20,"indeed , to defend your currency , you have to buy it . and to buy it , you need foreign currency , euro or dollar : the central bank of russia can not buy ruble with ruble . its currency will therefore collapse in the come day – especially since ruble holder now know that it can not defend it . however , when the ruble fall , the price of import product immediately increase , cause discontent among the population . politically , this be undoubtedly very well play by the westerners .","Appeal_to_Time,Consequential_Oversimplification,False_Dilemma-No_Choice,Loaded_Language,Name_Calling-Labeling"
23113,22,"in addition , the russian central bank will not be able to use its currency to support its bank , which , deprive of access to the swift network , will be weaken . the pressure put on the russian banking system be therefore maximum . it lower russia to the level of very few country in the world , such as iran , venezuela or north korea , true pariahs of the international system with whom no one wish to trade ( legally ) .","Loaded_Language,Name_Calling-Labeling,Questioning_the_Reputation"
23113,25,"one of the crazy financial practice of recent year have be the fact , by several country , of sell their passport to the high bidder , in return for investment in their country . the practice be launch by malta in 2014 , allow all trafficker around the world to move freely within the eu , of which malta be a member . something so serious there that it undoubtedly cost the life of daphne caruana galizia , a journalist murder in 2017 in a car bomb attack and who have the very bad idea of ​​​​take an interest in the subject .","Causal_Oversimplification,Exaggeration-Minimisation,Loaded_Language,Name_Calling-Labeling"
23113,27,"but it be london which generalize the practice , to the point of be rename "" londongrad "" . because the united kingdom be not only the country that invent mint sheep . it be also one of the large tax haven in the world , along with the virgin islands and the isle of man . and they be proud of it , these bastard . finally , be . boris johnson freeze the asset of three close to vladimir putin : gennady timchenko , boris rotenberg and igor rotenberg , and ban they from enter british territory .","Name_Calling-Labeling,Questioning_the_Reputation,Red_Herring"
23113,29,"but the awakening be very late in a country describe as a "" global hub for money laundering "" by the transparency international association , where even the conservative party , that of johnson , receive ton of ruble from rich russians . the british government itself estimate that £ 100 billion of corrupt money have enter the country . in parliament , there be official talk of close the "" laundromat "" for launder dirty money that london would have become …","Appeal_to_Hypocrisy,Loaded_Language,Questioning_the_Reputation,Slogans"
23113,30,"tax haven , hell for humanity",Slogans
23113,32,"in short , fortunately vladimir force boris to open his eye . the question be to what extent russia anticipate all this . and how effective will the sanction be , and when ? the future will tell we in the day and week to come .","Appeal_to_Time,Causal_Oversimplification"
23113,34,"but , more fundamentally , it would be great if westerner understand that the deregulation of finance initiate since the 1980s be the main support of all the mafia and dictator around the world . the panama or pandora paper and other luxembourg leak , huge tax evasion scandal which mobilize thousand of courageous journalist , arouse the disinterest of the big people in this world . maybe the fear of war will wake they up ?","Causal_Oversimplification,Loaded_Language,Name_Calling-Labeling"
23204,4,"the heat wave that be suffocate france be far from be the last . in question ? global warming and its disastrous consequence . a team of american researcher be , as we speak , finish the creation of a "" super cream "" . "" its index of 450 reliably block increasingly aggressive uv ray and you no long have to constantly think about reapplye it because just one application per week be sufficient . »",Causal_Oversimplification
23204,6,"however , in europe and more particularly in france , the composition of this new generation cream be debate . while today , more and more brand be speak out about the "" clean "" composition of their formula which respect coral and marine specie , this cream go against this fashion . it would in fact be make up of 90 % crude oil : "" we use it for its retro - reflective property , uv ray bounce off this opaque material and do not penetrate the skin . » tell we one of the scientist involve in this project .",Whataboutism
23204,8,"in addition to the question of potential harm to the skin , that of the impact on coral and the environment be very present and once again , the researcher have a completely valid explanation : "" we can not save everyone "" .",Conversation_Killer
2355,1,their late falsehood : putin would be the rich man in the world,Doubt
2355,3,"shot with biotox and facelift , bloat with cortisone , misanthrope , irrational gay , autistic , cancerous , brutal , obsessive , very afraid of shaman , parkinsonian , totally crazy , suffer from gunslinger 's gait syndrome ... over the decade , the we have attribute to vladimir putin all the fault , all the physical and mental illness and more , since the nato / russia conflict ... and in the ambient grayness , it be here who come to rejoice we .","Loaded_Language,Questioning_the_Reputation"
2355,6,""" the master of the kremlin receive an annual salary of 140,000 dollar ( 127,000 euro ) , report the fortune site on march 26 . "" but many think that this be just the tip of the iceberg … this be the case of bill browder , who testify to the atlantic in 2017 . he estimate that vladimir putin "" have accumulate $ 200 billion ( 181 billion euro ) in ill - get gain . many asset be attribute to vladimir putin : a 1.4 billion dollar palace on the black sea , a 4 million dollar apartment in monaco and , a 100 million dollar yacht , 19 house , 700 car , 58 plane and helicopter , and among they a $ 716 million plane . but vladimir putin deny all this : the property be not in his name , but in various company or russian oligarch . »",Questioning_the_Reputation
2355,8,"in this case , he be right to deny it . have the kremlin 's automobile fleet and the russian state 's plane at its disposal , own an additional 700 car and 58 plane would really be a psychiatric problem . it be therefore no coincidence that this crazy "" news "" have just come out . since the start of the nato / russia conflict , americans and europeans have tirelessly try to make putin look like a crazy person and the clown zelensky , disguise as a television soldier , for a hero .","Doubt,Loaded_Language,Name_Calling-Labeling"
2355,9,"in the genre that be not go well at all and prove it with each intervention , we should talk about the very worrying biden . this be a prove case of senility . if putin 's mental health do not endanger russia , joe 's be wreak havoc in europe !","Exaggeration-Minimisation,Loaded_Language,Questioning_the_Reputation"
23101,1,the european union be organize diversity and inclusion month . everyone to your project !,Slogans
23101,3,""" promote diversity and inclusion "" : this be one of the major project of the european commission which launch , this spring , the "" european capitals of inclusion and diversity prize "" . its objective : "" to see the emergence of a more egalitarian europe in term of disability but also gender , racial and ethnic origin , religion and belief , age , right of lgbtiq people and integration of roma . »","Appeal_to_Values,Slogans"
23101,5,"this be one of the part of the european union action plan against racism 2020 - 2025 . eight european city receive their prize with great fanfare on april 28 , a preamble to the opening of european diversity month . an initiative that see the light of day in 2020 , diversity be celebrate , from now on , every may until death ensue .","Exaggeration-Minimisation,Loaded_Language"
23101,7,"the gold medal go to cologne , follow by gothenburg , "" where greta thunberg be bear "" . this feat therefore deserve a silver medal . the bronze medal go to barcelona . and france ? nothing . nada . we be not diverse and inclusive enough . the city of arras be among the 22 preselecte city out of the 82 that apply , but we leave it there .","Guilt_by_Association,Loaded_Language,Repetition"
23101,9,"note , in pass : know that the european union have 400 city with more than 100,000 inhabitant , that the competition be open to agglomeration of at least 50,000 inhabitant and that only 82 city apply , we can conclude that this do not certainly interest european citizen . however , the commission do not skip on ( stupid ) advertising campaign .","Causal_Oversimplification,Doubt,Loaded_Language"
23101,11,"first of all , you should know that the european union finance "" initiative aim at promote diversity and inclusion and fighting against inequality and discrimination , particularly in the roma community "" . with a budget of 1.55 billion euro for the period 2021 - 2027 , the program entitle "" citizens , equality , rights and value "" ( cerv ) be , we be tell , "" the large eu fund ever dedicate to the promotion of right and value ​​​​​in the eu "" .",Doubt
23101,13,"on paper , it ’ idyllic . the commission be full of idea for company and other association that be signatory to the 26 diversity charter ratify by 14,400 organization . the aim of the may of diversity be therefore , above all , to "" fight against discrimination through measure go beyond the legislation currently in place "" , so it ’ up to everyone to have their own idea .","Doubt,Loaded_Language"
23101,15,"for those who lack it , the european union offer event and action to promote its little shop , know that a label allow it to be reference on google maps , the map , "" use at national and european level , thus give visibility at your event ! » helena dalli , european commissioner for equality , thus promise incredible benefit : "" by organize an internal event for or in collaboration with your employee , or an event open to the general public , to your customer and supplier ( sic ) , you will show your commitment and celebrate diversity while raise awareness among the member of your organization . ""","Exaggeration-Minimisation,Loaded_Language"
23101,17,"the european union have therefore issue an "" inspirational guide to celebrate european diversity month "" . the guideline : "" focus on find connection between the different ground of discrimination that you address in your diversity and inclusion policy and activity , then embark on action that address multiple area of discrimination at the same time . "" time "" .","Loaded_Language,Obfuscation-Vagueness-Confusion"
23101,19,"these day , entrepreneur may have other concern on their mind !","Appeal_to_Time,Doubt"
23101,21,"at balthazar , you can have a frankfurt sausage fair in toulon and an anchoïade in wiesbaden ; you will then receive "" a congratulatory message once your event have be certify "" and will be able to collect "" the communication kit with the graphic element of the joli mois de l’europe "" ( logo , poster , flyer , banner , etc . ) . it be nice , be not it ?",Slogans
23178,1,"amazon prime , or the harm of globalization","Loaded_Language,Slogans"
23178,3,"for subscriber to the amazon prime service , it ’ a cold shower . the american giant 's service go from 49 euro annually to 69.90 euro . a jump of 40 % in the price , a clear participation of amazon boss jeff bezos in the fight against inflation in the country of emmanuel macron . amazon prime be this service that offer you access to accelerate delivery of everything you order from the giant web supermarket and which offer you show , sport , film , book or music .","Loaded_Language,Name_Calling-Labeling,Obfuscation-Vagueness-Confusion"
23178,5,"of course , it be a problem on social network where the french have the feeling of having have their finger stick in the door . especially since unsubscribe from the famous amazon prime do not seem very simple : amazon have even have its finger slap on the subject . enough to reflect on the benefit of globalization dear to our politician and their very chic and very fallible influence for decade .","Doubt,Loaded_Language,Name_Calling-Labeling,Straw_Man,Whataboutism"
23178,7,"it be beautiful , amazon , when it arrive in france . we tell the child the story of jeff bezos , creator of this wonderful service with a computer and two string . a benefactor of humanity , jeff bezos . just think , he be sell book ! be you against book ? do not you want people to be able to read freely and without break the bank ? be you for border , like before ? do you prefer small business to multinational that serve the same soup everywhere , invoice in france , collect profit in the united states and hire elsewhere ? wicked ! nerdy ! despite a brief controversy , despite the useless gesticulation of europe , the red carpet be quickly roll out for jeff bezos when he move to france in august 2000 . the region fight so that he could "" create job "" by open its famous warehouse . its driver have get into the habit of urinate in a bottle so as not to delay delivery . we rub our hand . roland - garros , for example , cede part of its television right to jeff bezos . it pay well than france télévisions .","Doubt,Exaggeration-Minimisation,False_Dilemma-No_Choice,Loaded_Language,Name_Calling-Labeling,Questioning_the_Reputation,Red_Herring"
23178,9,"in short , globalization promise to be happy , once again .",Slogans
23178,11,"small independent bookseller try to resist . for some , they stand up like common , undisciplined gauls in front of the american bulldozer . in vain . result ? accord to the bdcom 2020 survey on the state of business in paris ( publish on february 8 , 2021 under the aegis of the paris - île - de - france chamber of commerce and the city of paris ) , our neighborhood bookstore be disappear without a glance from our great globalizer . "" cultural and leisure business ( around 5,300 store ) , in decline since 2005 , have also be few since 2017 ( -5.1 % , -around 285 store ) , impact in particular by competition from online sale , explain this official report . bookstore in particular be see their workforce decline more sharply than during the previous period ( -58 in 3 year ) . » the phenomenon apply to paris and elsewhere . book , amazon 's historic core business ... since then , we have not hear much from bookseller . some be subsidize by the state , they keep silent . other have disappear , they be silent too . what french bookseller do not have the right to do ( increase their price , those of book ) , jeff bezos do with a snap of his finger .","Appeal_to_Authority,Appeal_to_Fear-Prejudice,False_Dilemma-No_Choice,Guilt_by_Association,Loaded_Language,Name_Calling-Labeling"
23178,13,"at least , amazon , this paragon company of happy globalization , be make france benefit from its expansion by recruit heavily ? we be so good , in france and in europe ! it ’ so much well for investor , france in europe ! not like those english people as stubborn as donkey , lock in their brexit which will ruin they , globalist faith !","Consequential_Oversimplification,Exaggeration-Minimisation,Loaded_Language,Name_Calling-Labeling,Straw_Man"
23178,15,"alas , a very recent dispatch from challenge and the afp date july 15 be enough to laugh the last gogo who admire the star flag . amazon have choose as a priority to expand its troop … the country of boris johnson ! it will hire "" more than 4,000 additional people this year in the united kingdom on permanent contract "" . "" this should increase its workforce in the country to 75,000 people and make the group one of the top ten private employer in the united kingdom , "" add the report . in france , amazon be more modestly aim for the bar of 18,500 permanent employee at the end of the year : four time less . the price of ruin how many small business , bookstore and other ! in the united kingdom , "" the internet giant be one of the big beneficiary of the pandemic and the confinement when store be closed , "" continue the afp report . in total , amazon say it have create 40,000 job in the united kingdom in three year . » in the middle of brexit ! and to think that we be predict the frantic and mass flight of large group and english investor in a hurry to take refuge in france ... no comment , as the english say .","Appeal_to_Authority,Appeal_to_Fear-Prejudice,Guilt_by_Association,Loaded_Language,Name_Calling-Labeling,Questioning_the_Reputation,Slogans,Straw_Man"
2347,9,"the announcement of this new massacre cause an outcry in the international community , which announce that it be consider new sanction against vladimir putin , who for his part accuse ukrainian civilian of use soldier as human shield .",Loaded_Language
23140,3,"the speech of central bank official have always be pretentious , pompous and jargonous . recently , they have become inconsistent .","Loaded_Language,Questioning_the_Reputation"
